nasa_hour_key,temp_2m_c,rel_humidity_2m_pct,wind_speed_10m_ms,wind_direction_10m_deg,surface_pressure_kpa,precipitation_mm_hr,allsky_surface_solar_downward_wm2,timestamp_utc
2024033007,6.64,93.37,5.35,191.8,98.24,0.41,139.38,2024-03-30 07:00:00+00:00
2024033008,7.66,90.25,5.37,188.4,98.29,0.22,243.27,2024-03-30 08:00:00+00:00
2024033009,8.92,84.12,5.78,183.3,98.33,0.55,354.92,2024-03-30 09:00:00+00:00
2024033010,9.64,79.25,6.22,177.4,98.37,1.7,443.92,2024-03-30 10:00:00+00:00
2024033011,9.96,77.84,6.64,171.5,98.39,3.24,522.47,2024-03-30 11:00:00+00:00
2024033012,10.16,77.71,7.17,169.1,98.42,3.92,504.23,2024-03-30 12:00:00+00:00
2024033013,10.33,77.47,7.48,168.8,98.43,3.9,497.23,2024-03-30 13:00:00+00:00
2024033014,10.48,77.07,7.63,169.1,98.44,3.46,426.88,2024-03-30 14:00:00+00:00
2024033015,10.42,77.89,7.38,169.0,98.45,3.57,343.0,2024-03-30 15:00:00+00:00
2024033016,10.05,81.01,6.76,166.8,98.48,2.71,246.73,2024-03-30 16:00:00+00:00
2024033017,9.47,85.86,5.91,162.2,98.53,1.17,153.73,2024-03-30 17:00:00+00:00
2024033018,8.54,90.49,4.88,157.0,98.59,0.37,37.08,2024-03-30 18:00:00+00:00
2024033019,7.79,93.8,4.25,149.5,98.65,0.08,0.0,2024-03-30 19:00:00+00:00
2024033020,7.49,95.17,4.05,140.9,98.68,0.05,0.0,2024-03-30 20:00:00+00:00
2024033021,7.29,95.89,4.19,134.7,98.71,0.12,0.0,2024-03-30 21:00:00+00:00
2024033022,7.2,96.5,4.43,130.5,98.73,0.14,0.0,2024-03-30 22:00:00+00:00
2024033023,7.35,96.74,4.97,129.2,98.73,0.16,0.0,2024-03-30 23:00:00+00:00
2024033100,7.71,94.99,6.12,129.6,98.73,2.25,0.0,2024-03-31 00:00:00+00:00
2024033101,7.51,90.52,6.5,125.0,98.72,11.79,0.0,2024-03-31 01:00:00+00:00
2024033102,7.2,87.62,6.93,113.4,98.68,20.68,0.0,2024-03-31 02:00:00+00:00
2024033103,7.38,87.13,7.33,106.7,98.65,24.82,0.0,2024-03-31 03:00:00+00:00
2024033104,7.67,89.0,7.61,106.8,98.63,19.13,0.0,2024-03-31 04:00:00+00:00
2024033105,7.9,90.86,7.61,110.6,98.62,10.35,0.0,2024-03-31 05:00:00+00:00
2024033106,8.06,92.82,7.24,113.9,98.65,5.52,12.7,2024-03-31 06:00:00+00:00
2024033107,8.4,93.59,6.85,116.5,98.68,2.5,87.2,2024-03-31 07:00:00+00:00
2024033108,9.02,92.94,6.63,117.7,98.73,1.42,184.07,2024-03-31 08:00:00+00:00
2024033109,9.68,90.37,6.68,119.8,98.77,1.93,269.85,2024-03-31 09:00:00+00:00
2024033110,10.08,87.11,6.81,117.9,98.8,1.6,345.83,2024-03-31 10:00:00+00:00
2024033111,10.31,84.66,6.82,113.0,98.81,0.89,401.02,2024-03-31 11:00:00+00:00
2024033112,10.57,82.08,6.71,107.1,98.8,0.99,483.27,2024-03-31 12:00:00+00:00
2024033113,10.74,80.41,6.61,100.1,98.78,0.45,476.02,2024-03-31 13:00:00+00:00
2024033114,10.68,80.21,6.55,91.8,98.75,0.11,432.95,2024-03-31 14:00:00+00:00
2024033115,10.43,82.03,6.47,82.3,98.71,0.06,340.23,2024-03-31 15:00:00+00:00
2024033116,10.07,84.77,6.42,73.1,98.68,0.4,233.1,2024-03-31 16:00:00+00:00
2024033117,9.65,87.83,6.6,70.2,98.66,1.25,118.8,2024-03-31 17:00:00+00:00
2024033118,9.25,89.28,7.12,75.0,98.66,1.67,26.8,2024-03-31 18:00:00+00:00
2024033119,9.13,89.74,7.59,80.1,98.66,1.8,0.0,2024-03-31 19:00:00+00:00
2024033120,9.02,89.85,7.72,82.3,98.65,1.24,0.0,2024-03-31 20:00:00+00:00
2024033121,8.78,89.79,7.96,81.7,98.65,0.74,0.0,2024-03-31 21:00:00+00:00
2024033122,8.37,90.16,8.14,81.4,98.64,0.42,0.0,2024-03-31 22:00:00+00:00
2024033123,7.94,91.05,7.87,80.0,98.62,0.29,0.0,2024-03-31 23:00:00+00:00
2024040100,7.7,91.2,7.64,79.1,98.61,0.32,0.0,2024-04-01 00:00:00+00:00
2024040101,7.58,91.33,7.33,78.7,98.59,0.43,0.0,2024-04-01 01:00:00+00:00
2024040102,7.49,91.72,6.92,77.7,98.57,0.4,0.0,2024-04-01 02:00:00+00:00
2024040103,7.42,92.15,6.46,76.3,98.55,0.38,0.0,2024-04-01 03:00:00+00:00
2024040104,7.44,92.31,6.1,76.7,98.54,0.47,0.0,2024-04-01 04:00:00+00:00
2024040105,7.51,92.32,5.8,77.8,98.54,0.73,0.0,2024-04-01 05:00:00+00:00
2024040106,7.64,92.42,5.57,78.1,98.55,1.08,8.25,2024-04-01 06:00:00+00:00
2024040107,7.94,92.34,5.36,77.4,98.58,1.21,51.55,2024-04-01 07:00:00+00:00
2024040108,8.29,91.63,5.25,76.2,98.61,1.33,103.62,2024-04-01 08:00:00+00:00
2024040109,8.53,91.03,5.04,74.2,98.65,1.45,148.18,2024-04-01 09:00:00+00:00
2024040110,8.69,90.65,4.99,70.4,98.68,2.44,190.1,2024-04-01 10:00:00+00:00
2024040111,8.73,90.28,5.14,66.6,98.7,2.79,237.95,2024-04-01 11:00:00+00:00
2024040112,8.52,90.89,5.34,65.3,98.73,3.39,272.9,2024-04-01 12:00:00+00:00
2024040113,8.31,91.5,5.35,65.5,98.75,3.76,256.0,2024-04-01 13:00:00+00:00
2024040114,8.18,91.3,5.1,64.9,98.75,3.6,251.5,2024-04-01 14:00:00+00:00
2024040115,8.06,91.19,4.79,62.9,98.78,2.88,188.25,2024-04-01 15:00:00+00:00
2024040116,7.81,91.73,4.57,58.4,98.8,2.1,121.82,2024-04-01 16:00:00+00:00
2024040117,7.39,93.05,4.34,52.7,98.83,1.63,65.32,2024-04-01 17:00:00+00:00
2024040118,6.9,94.51,4.12,46.6,98.85,1.44,15.9,2024-04-01 18:00:00+00:00
2024040119,6.46,95.0,3.86,40.6,98.88,1.07,0.0,2024-04-01 19:00:00+00:00
2024040120,6.1,94.91,3.41,32.9,98.93,0.93,0.0,2024-04-01 20:00:00+00:00
2024040121,5.84,94.96,2.89,23.2,98.96,0.75,0.0,2024-04-01 21:00:00+00:00
2024040122,5.62,94.72,2.6,10.9,98.99,0.48,0.0,2024-04-01 22:00:00+00:00
2024040123,5.4,94.62,2.44,354.8,99.03,0.21,0.0,2024-04-01 23:00:00+00:00
2024040200,5.31,94.37,2.39,335.8,99.07,0.08,0.0,2024-04-02 00:00:00+00:00
2024040201,5.36,94.45,2.45,316.8,99.12,0.07,0.0,2024-04-02 01:00:00+00:00
2024040202,5.5,94.28,2.97,301.2,99.18,0.15,0.0,2024-04-02 02:00:00+00:00
2024040203,5.31,94.68,3.15,296.2,99.21,0.24,0.0,2024-04-02 03:00:00+00:00
2024040204,5.0,95.15,2.93,294.2,99.25,0.26,0.0,2024-04-02 04:00:00+00:00
2024040205,4.8,95.44,2.7,286.8,99.3,0.24,0.0,2024-04-02 05:00:00+00:00
2024040206,4.84,95.04,2.2,283.2,99.35,0.21,27.83,2024-04-02 06:00:00+00:00
2024040207,5.38,93.33,1.46,290.4,99.39,0.19,125.35,2024-04-02 07:00:00+00:00
2024040208,6.06,91.27,0.64,265.5,99.44,0.19,235.05,2024-04-02 08:00:00+00:00
2024040209,6.81,89.29,0.91,187.6,99.49,0.17,348.8,2024-04-02 09:00:00+00:00
2024040210,7.91,86.7,1.49,169.1,99.5,0.2,442.65,2024-04-02 10:00:00+00:00
2024040211,9.37,83.25,1.84,158.6,99.5,0.51,451.75,2024-04-02 11:00:00+00:00
2024040212,10.25,80.72,2.44,144.7,99.45,0.75,449.5,2024-04-02 12:00:00+00:00
2024040213,10.52,80.23,3.15,133.3,99.39,0.67,461.3,2024-04-02 13:00:00+00:00
2024040214,10.34,82.16,3.72,125.7,99.33,0.95,396.0,2024-04-02 14:00:00+00:00
2024040215,10.0,85.3,4.14,120.5,99.29,1.56,294.42,2024-04-02 15:00:00+00:00
2024040216,9.6,89.33,4.3,112.3,99.27,2.19,213.85,2024-04-02 16:00:00+00:00
2024040217,9.13,92.72,4.24,99.6,99.24,3.38,111.97,2024-04-02 17:00:00+00:00
2024040218,8.54,94.77,4.39,84.3,99.22,5.75,26.88,2024-04-02 18:00:00+00:00
2024040219,8.15,95.7,5.06,70.2,99.21,8.26,0.0,2024-04-02 19:00:00+00:00
2024040220,7.95,96.09,5.91,61.0,99.18,10.3,0.0,2024-04-02 20:00:00+00:00
2024040221,7.84,96.18,6.61,56.0,99.14,9.5,0.0,2024-04-02 21:00:00+00:00
2024040222,7.76,96.2,6.79,51.3,99.08,7.1,0.0,2024-04-02 22:00:00+00:00
2024040223,7.7,96.09,6.92,47.1,99.02,6.03,0.0,2024-04-02 23:00:00+00:00
2024040300,7.62,96.11,7.0,41.1,98.97,9.09,0.0,2024-04-03 00:00:00+00:00
2024040301,7.57,96.23,7.07,34.3,98.91,18.84,0.0,2024-04-03 01:00:00+00:00
2024040302,7.5,96.19,7.13,25.1,98.87,35.05,0.0,2024-04-03 02:00:00+00:00
2024040303,7.4,96.06,7.16,13.9,98.84,48.84,0.0,2024-04-03 03:00:00+00:00
2024040304,7.26,95.59,7.39,4.2,98.83,53.13,0.0,2024-04-03 04:00:00+00:00
2024040305,7.07,94.98,7.7,355.2,98.85,44.06,0.0,2024-04-03 05:00:00+00:00
2024040306,6.86,95.29,8.14,345.0,98.9,24.84,18.3,2024-04-03 06:00:00+00:00
2024040307,6.99,95.44,8.17,335.8,98.95,9.94,91.35,2024-04-03 07:00:00+00:00
2024040308,7.7,93.97,8.36,331.4,99.01,3.47,187.85,2024-04-03 08:00:00+00:00
2024040309,8.69,90.73,7.96,327.7,99.08,0.82,283.85,2024-04-03 09:00:00+00:00
2024040310,9.64,85.81,7.51,320.6,99.14,1.02,381.75,2024-04-03 10:00:00+00:00
2024040311,10.36,82.19,6.91,312.8,99.19,1.12,383.23,2024-04-03 11:00:00+00:00
2024040312,10.89,80.23,6.08,308.2,99.25,1.22,405.77,2024-04-03 12:00:00+00:00
2024040313,11.13,79.47,5.2,302.6,99.29,1.23,333.62,2024-04-03 13:00:00+00:00
2024040314,11.26,79.04,4.23,297.8,99.32,1.19,281.52,2024-04-03 14:00:00+00:00
2024040315,11.12,79.79,3.15,294.8,99.33,1.52,253.57,2024-04-03 15:00:00+00:00
2024040316,11.09,79.83,1.99,291.2,99.33,2.16,174.73,2024-04-03 16:00:00+00:00
2024040317,10.88,81.56,0.72,277.2,99.32,2.75,93.6,2024-04-03 17:00:00+00:00
2024040318,10.16,86.21,0.54,169.3,99.32,3.97,21.5,2024-04-03 18:00:00+00:00
2024040319,9.44,90.89,1.13,144.3,99.33,7.03,0.0,2024-04-03 19:00:00+00:00
2024040320,9.05,94.26,1.64,137.7,99.32,11.23,0.0,2024-04-03 20:00:00+00:00
2024040321,8.77,95.33,1.8,140.2,99.28,12.7,0.0,2024-04-03 21:00:00+00:00
2024040322,8.48,95.91,1.58,135.0,99.25,7.46,0.0,2024-04-03 22:00:00+00:00
2024040323,8.24,95.85,1.45,118.5,99.22,5.52,0.0,2024-04-03 23:00:00+00:00
2024040400,8.0,95.92,1.52,109.1,99.19,5.85,0.0,2024-04-04 00:00:00+00:00
2024040401,7.79,95.63,1.76,99.1,99.15,5.37,0.0,2024-04-04 01:00:00+00:00
2024040402,7.61,95.58,1.97,83.6,99.13,3.44,0.0,2024-04-04 02:00:00+00:00
2024040403,7.46,95.79,2.23,68.2,99.12,2.03,0.0,2024-04-04 03:00:00+00:00
2024040404,7.38,95.72,2.4,64.3,99.15,1.69,0.0,2024-04-04 04:00:00+00:00
2024040405,7.32,95.53,2.47,65.3,99.18,1.44,0.0,2024-04-04 05:00:00+00:00
2024040406,7.5,95.29,2.81,70.9,99.2,0.86,22.5,2024-04-04 06:00:00+00:00
2024040407,8.0,94.35,3.36,79.2,99.24,0.68,91.2,2024-04-04 07:00:00+00:00
2024040408,8.34,93.26,3.41,91.3,99.31,0.98,158.25,2024-04-04 08:00:00+00:00
2024040409,8.69,91.83,3.91,103.3,99.36,1.72,221.18,2024-04-04 09:00:00+00:00
2024040410,9.15,90.28,4.46,113.5,99.39,2.0,253.75,2024-04-04 10:00:00+00:00
2024040411,9.69,87.85,4.75,124.9,99.4,2.12,230.2,2024-04-04 11:00:00+00:00
2024040412,9.95,86.59,4.97,129.9,99.4,1.74,261.83,2024-04-04 12:00:00+00:00
2024040413,10.11,86.67,5.31,129.4,99.37,1.76,277.92,2024-04-04 13:00:00+00:00
2024040414,10.1,87.8,5.78,124.5,99.28,2.18,197.43,2024-04-04 14:00:00+00:00
2024040415,9.8,90.98,6.07,122.5,99.23,9.09,157.95,2024-04-04 15:00:00+00:00
2024040416,9.62,93.9,6.05,120.8,99.19,11.72,101.03,2024-04-04 16:00:00+00:00
2024040417,9.48,95.64,6.24,124.4,99.11,13.24,54.53,2024-04-04 17:00:00+00:00
2024040418,9.43,96.3,6.45,135.1,99.04,16.29,21.88,2024-04-04 18:00:00+00:00
2024040419,9.32,96.65,6.77,135.7,98.95,16.68,0.0,2024-04-04 19:00:00+00:00
2024040420,9.32,96.44,7.17,135.3,98.87,40.68,0.0,2024-04-04 20:00:00+00:00
2024040421,9.65,95.63,8.31,146.4,98.73,42.64,0.0,2024-04-04 21:00:00+00:00
2024040422,10.1,95.31,9.06,158.7,98.58,27.64,0.0,2024-04-04 22:00:00+00:00
2024040423,10.46,95.41,9.17,169.3,98.46,16.46,0.0,2024-04-04 23:00:00+00:00
2024040500,10.67,94.76,9.39,185.6,98.41,2.68,0.0,2024-04-05 00:00:00+00:00
2024040501,10.48,95.32,8.26,192.4,98.37,0.67,0.0,2024-04-05 01:00:00+00:00
2024040502,10.22,94.96,8.11,193.1,98.35,0.57,0.0,2024-04-05 02:00:00+00:00
2024040503,9.75,95.66,7.07,189.7,98.34,0.33,0.0,2024-04-05 03:00:00+00:00
2024040504,9.47,95.88,6.9,185.7,98.33,0.31,0.0,2024-04-05 04:00:00+00:00
2024040505,9.33,95.84,7.0,182.0,98.33,0.49,0.0,2024-04-05 05:00:00+00:00
2024040506,9.61,95.51,7.66,179.6,98.34,1.03,25.77,2024-04-05 06:00:00+00:00
2024040507,10.34,93.98,9.31,183.8,98.38,1.19,97.65,2024-04-05 07:00:00+00:00
2024040508,11.05,92.31,10.25,191.4,98.44,1.23,179.5,2024-04-05 08:00:00+00:00
2024040509,11.61,90.24,10.37,194.1,98.48,1.51,276.27,2024-04-05 09:00:00+00:00
2024040510,12.08,88.51,10.93,195.1,98.51,1.76,331.73,2024-04-05 10:00:00+00:00
2024040511,12.49,86.94,11.42,196.6,98.53,2.18,343.92,2024-04-05 11:00:00+00:00
2024040512,12.74,85.55,11.46,200.0,98.56,3.78,347.67,2024-04-05 12:00:00+00:00
2024040513,13.16,83.78,11.75,202.3,98.6,4.1,336.7,2024-04-05 13:00:00+00:00
2024040514,13.32,82.33,11.94,203.0,98.65,3.73,314.77,2024-04-05 14:00:00+00:00
2024040515,13.06,83.47,11.79,200.4,98.7,2.03,255.88,2024-04-05 15:00:00+00:00
2024040516,12.22,87.07,11.39,196.9,98.79,1.3,179.1,2024-04-05 16:00:00+00:00
2024040517,11.54,89.74,10.51,193.4,98.86,0.71,97.12,2024-04-05 17:00:00+00:00
2024040518,11.1,91.22,9.55,188.6,98.88,0.64,27.85,2024-04-05 18:00:00+00:00
2024040519,10.75,93.13,8.88,177.4,98.88,6.11,0.0,2024-04-05 19:00:00+00:00
2024040520,10.44,94.69,9.14,163.4,98.87,15.63,0.0,2024-04-05 20:00:00+00:00
2024040521,10.31,94.96,10.06,158.9,98.81,13.71,0.0,2024-04-05 21:00:00+00:00
2024040522,10.22,95.39,9.93,149.9,98.67,17.44,0.0,2024-04-05 22:00:00+00:00
2024040523,10.4,95.62,10.6,147.8,98.53,27.78,0.0,2024-04-05 23:00:00+00:00
2024040600,10.91,94.89,11.84,160.6,98.47,26.83,0.0,2024-04-06 00:00:00+00:00
2024040601,11.62,93.64,13.24,171.0,98.38,11.23,0.0,2024-04-06 01:00:00+00:00
2024040602,11.79,93.73,12.48,169.8,98.26,5.25,0.0,2024-04-06 02:00:00+00:00
2024040603,11.55,93.35,11.7,164.6,98.1,0.62,0.0,2024-04-06 03:00:00+00:00
2024040604,11.23,92.04,11.68,161.2,97.94,0.74,0.0,2024-04-06 04:00:00+00:00
2024040605,11.47,89.56,12.91,166.8,97.83,0.6,0.0,2024-04-06 05:00:00+00:00
2024040606,11.78,88.48,13.44,173.0,97.77,0.14,21.0,2024-04-06 06:00:00+00:00
2024040607,11.97,87.46,14.22,173.0,97.74,0.08,81.25,2024-04-06 07:00:00+00:00
2024040608,12.26,84.56,15.82,173.5,97.69,0.35,153.35,2024-04-06 08:00:00+00:00
2024040609,12.52,81.59,17.62,177.0,97.65,0.87,218.3,2024-04-06 09:00:00+00:00
2024040610,12.29,79.93,18.38,185.2,97.69,1.3,258.85,2024-04-06 10:00:00+00:00
2024040611,12.28,78.31,17.72,190.2,97.77,0.92,328.02,2024-04-06 11:00:00+00:00
2024040612,12.42,77.56,17.08,192.4,97.87,0.85,372.7,2024-04-06 12:00:00+00:00
2024040613,12.33,78.19,16.5,193.2,97.94,1.19,428.15,2024-04-06 13:00:00+00:00
2024040614,12.03,79.01,15.95,194.4,97.99,1.03,426.62,2024-04-06 14:00:00+00:00
2024040615,11.69,79.92,15.14,195.1,98.03,1.0,370.98,2024-04-06 15:00:00+00:00
2024040616,11.3,80.88,14.38,196.0,98.07,0.92,269.48,2024-04-06 16:00:00+00:00
2024040617,10.89,82.91,13.66,195.8,98.11,0.73,163.6,2024-04-06 17:00:00+00:00
2024040618,10.23,85.81,12.87,195.8,98.16,0.62,56.7,2024-04-06 18:00:00+00:00
2024040619,9.63,87.41,12.26,196.1,98.21,0.25,0.0,2024-04-06 19:00:00+00:00
2024040620,9.37,88.33,11.96,196.4,98.25,0.13,0.0,2024-04-06 20:00:00+00:00
2024040621,9.1,89.43,11.81,197.6,98.28,0.17,0.0,2024-04-06 21:00:00+00:00
2024040622,8.85,89.32,12.06,200.8,98.3,0.33,0.0,2024-04-06 22:00:00+00:00
2024040623,8.57,88.67,12.28,204.0,98.33,0.35,0.0,2024-04-06 23:00:00+00:00
2024040700,8.28,87.9,12.54,206.3,98.39,0.26,0.0,2024-04-07 00:00:00+00:00
2024040701,8.1,87.56,12.5,205.7,98.42,0.16,0.0,2024-04-07 01:00:00+00:00
2024040702,8.08,87.85,12.37,202.6,98.45,0.14,0.0,2024-04-07 02:00:00+00:00
2024040703,8.13,89.27,11.93,196.7,98.43,1.87,0.0,2024-04-07 03:00:00+00:00
2024040704,8.31,91.45,12.35,195.1,98.4,6.85,0.0,2024-04-07 04:00:00+00:00
2024040705,9.0,89.48,12.93,205.9,98.41,2.14,0.0,2024-04-07 05:00:00+00:00
2024040706,8.91,88.46,12.35,210.8,98.51,1.27,55.33,2024-04-07 06:00:00+00:00
2024040707,9.02,87.89,11.97,211.2,98.61,0.28,178.8,2024-04-07 07:00:00+00:00
2024040708,9.7,85.34,11.76,211.7,98.7,0.29,296.92,2024-04-07 08:00:00+00:00
2024040709,10.43,80.84,11.94,213.0,98.78,0.5,382.52,2024-04-07 09:00:00+00:00
2024040710,10.87,77.71,12.04,213.4,98.85,1.21,456.52,2024-04-07 10:00:00+00:00
2024040711,11.0,76.97,12.0,212.9,98.91,1.84,503.88,2024-04-07 11:00:00+00:00
2024040712,11.07,77.35,11.92,213.2,98.93,2.18,546.58,2024-04-07 12:00:00+00:00
2024040713,11.27,76.57,11.85,215.7,98.95,2.38,497.35,2024-04-07 13:00:00+00:00
2024040714,11.49,74.66,11.5,219.4,98.96,1.68,465.33,2024-04-07 14:00:00+00:00
2024040715,11.52,73.49,10.78,222.3,98.99,1.62,421.85,2024-04-07 15:00:00+00:00
2024040716,11.16,75.42,9.77,223.0,99.04,1.1,311.62,2024-04-07 16:00:00+00:00
2024040717,10.67,79.32,8.76,222.5,99.1,0.95,187.75,2024-04-07 17:00:00+00:00
2024040718,9.82,83.65,7.91,221.1,99.19,0.52,65.8,2024-04-07 18:00:00+00:00
2024040719,8.95,87.11,7.43,219.3,99.28,0.1,0.0,2024-04-07 19:00:00+00:00
2024040720,8.28,90.22,7.03,214.9,99.36,0.04,0.0,2024-04-07 20:00:00+00:00
2024040721,7.65,93.63,6.63,209.5,99.42,0.02,0.0,2024-04-07 21:00:00+00:00
2024040722,7.18,95.79,6.38,207.5,99.47,0.02,0.0,2024-04-07 22:00:00+00:00
2024040723,6.97,95.77,5.95,208.2,99.49,0.01,0.0,2024-04-07 23:00:00+00:00
2024040800,6.64,96.84,5.27,206.7,99.49,0.0,0.0,2024-04-08 00:00:00+00:00
2024040801,6.48,97.58,4.82,202.4,99.49,0.01,0.0,2024-04-08 01:00:00+00:00
2024040802,6.74,96.48,4.45,198.2,99.48,0.08,0.0,2024-04-08 02:00:00+00:00
2024040803,6.9,95.73,3.88,192.4,99.46,1.23,0.0,2024-04-08 03:00:00+00:00
2024040804,7.01,94.69,3.29,186.5,99.46,5.81,0.0,2024-04-08 04:00:00+00:00
2024040805,6.96,92.16,2.57,174.4,99.46,10.39,0.0,2024-04-08 05:00:00+00:00
2024040806,6.87,92.25,1.96,151.1,99.46,13.72,14.32,2024-04-08 06:00:00+00:00
2024040807,7.14,92.12,1.94,112.1,99.45,18.21,65.93,2024-04-08 07:00:00+00:00
2024040808,7.56,91.77,2.56,74.6,99.43,23.19,122.45,2024-04-08 08:00:00+00:00
2024040809,8.07,92.13,3.1,68.1,99.39,25.01,148.82,2024-04-08 09:00:00+00:00
2024040810,8.52,93.16,2.63,77.3,99.34,28.5,226.23,2024-04-08 10:00:00+00:00
2024040811,8.94,93.28,1.75,99.2,99.3,33.11,187.57,2024-04-08 11:00:00+00:00
2024040812,9.18,92.85,1.71,120.6,99.28,35.3,145.12,2024-04-08 12:00:00+00:00
2024040813,9.26,92.87,1.61,125.4,99.25,33.72,171.9,2024-04-08 13:00:00+00:00
2024040814,9.31,92.78,1.44,90.8,99.2,35.66,156.73,2024-04-08 14:00:00+00:00
2024040815,9.24,92.63,2.22,55.1,99.15,60.58,117.8,2024-04-08 15:00:00+00:00
2024040816,8.84,93.06,2.93,34.6,99.14,83.51,76.72,2024-04-08 16:00:00+00:00
2024040817,8.21,94.81,3.78,6.8,99.14,86.39,46.58,2024-04-08 17:00:00+00:00
2024040818,7.59,95.74,5.33,346.5,99.17,65.88,19.67,2024-04-08 18:00:00+00:00
2024040819,7.08,95.89,7.21,336.1,99.21,39.61,0.0,2024-04-08 19:00:00+00:00
2024040820,6.62,95.79,8.91,331.4,99.28,22.14,0.0,2024-04-08 20:00:00+00:00
2024040821,6.16,95.75,10.26,329.4,99.33,12.8,0.0,2024-04-08 21:00:00+00:00
2024040822,5.98,95.29,10.62,325.8,99.38,9.58,0.0,2024-04-08 22:00:00+00:00
2024040823,5.95,94.67,10.53,320.7,99.41,10.34,0.0,2024-04-08 23:00:00+00:00
2024040900,5.9,94.5,10.7,315.6,99.43,9.58,0.0,2024-04-09 00:00:00+00:00
2024040901,5.9,94.35,10.94,311.2,99.45,9.17,0.0,2024-04-09 01:00:00+00:00
2024040902,6.01,94.21,10.88,309.0,99.52,11.48,0.0,2024-04-09 02:00:00+00:00
2024040903,6.24,93.32,11.27,308.0,99.62,9.99,0.0,2024-04-09 03:00:00+00:00
2024040904,6.41,92.32,11.79,305.7,99.71,4.69,0.0,2024-04-09 04:00:00+00:00
2024040905,6.37,91.66,12.11,302.1,99.81,1.1,0.0,2024-04-09 05:00:00+00:00
2024040906,6.14,91.18,12.14,297.9,99.89,0.43,57.95,2024-04-09 06:00:00+00:00
2024040907,6.42,90.52,11.91,294.1,99.99,0.29,184.7,2024-04-09 07:00:00+00:00
2024040908,7.36,86.96,12.05,294.3,100.08,0.29,328.73,2024-04-09 08:00:00+00:00
2024040909,8.31,81.3,12.37,297.0,100.19,0.27,475.27,2024-04-09 09:00:00+00:00
2024040910,9.11,75.71,12.32,298.2,100.3,0.21,542.45,2024-04-09 10:00:00+00:00
2024040911,9.64,72.73,11.99,297.5,100.4,0.22,636.12,2024-04-09 11:00:00+00:00
2024040912,9.9,71.16,11.71,295.8,100.52,0.14,672.03,2024-04-09 12:00:00+00:00
2024040913,10.0,70.23,11.43,294.2,100.62,0.11,598.67,2024-04-09 13:00:00+00:00
2024040914,9.96,69.56,10.97,293.8,100.7,0.05,565.25,2024-04-09 14:00:00+00:00
2024040915,9.87,69.25,10.22,295.0,100.79,0.02,468.98,2024-04-09 15:00:00+00:00
2024040916,9.69,69.89,9.04,296.3,100.89,0.01,312.42,2024-04-09 16:00:00+00:00
2024040917,9.29,72.97,7.58,293.3,100.99,0.0,180.3,2024-04-09 17:00:00+00:00
2024040918,8.45,79.65,5.99,287.4,101.09,0.0,62.22,2024-04-09 18:00:00+00:00
2024040919,7.2,85.06,4.97,281.4,101.18,0.0,0.0,2024-04-09 19:00:00+00:00
2024040920,6.62,87.59,4.53,273.3,101.25,0.0,0.0,2024-04-09 20:00:00+00:00
2024040921,6.14,89.87,4.12,261.6,101.28,0.0,0.0,2024-04-09 21:00:00+00:00
2024040922,5.68,91.89,3.89,244.8,101.26,0.0,0.0,2024-04-09 22:00:00+00:00
2024040923,5.59,92.99,4.15,230.3,101.26,0.0,0.0,2024-04-09 23:00:00+00:00
2024041000,5.62,93.71,4.55,220.9,101.28,0.0,0.0,2024-04-10 00:00:00+00:00
2024041001,5.73,93.47,4.78,201.6,101.22,0.0,0.0,2024-04-10 01:00:00+00:00
2024041002,6.12,93.33,5.52,186.4,101.16,0.35,0.0,2024-04-10 02:00:00+00:00
2024041003,6.71,94.33,6.1,178.3,101.12,5.26,0.0,2024-04-10 03:00:00+00:00
2024041004,7.39,94.97,6.73,171.6,101.03,16.29,0.0,2024-04-10 04:00:00+00:00
2024041005,7.75,94.55,7.75,167.2,100.93,32.2,0.0,2024-04-10 05:00:00+00:00
2024041006,8.05,93.61,9.04,166.4,100.85,44.74,16.52,2024-04-10 06:00:00+00:00
2024041007,8.54,93.64,10.08,166.1,100.76,30.56,39.17,2024-04-10 07:00:00+00:00
2024041008,9.51,93.43,10.4,175.6,100.67,11.26,68.35,2024-04-10 08:00:00+00:00
2024041009,10.71,93.4,9.26,189.5,100.62,5.18,113.72,2024-04-10 09:00:00+00:00
2024041010,11.94,93.3,8.22,201.6,100.61,3.44,194.8,2024-04-10 10:00:00+00:00
2024041011,13.13,93.08,7.75,210.0,100.62,3.93,234.15,2024-04-10 11:00:00+00:00
2024041012,13.92,92.15,8.02,216.5,100.65,2.36,217.8,2024-04-10 12:00:00+00:00
2024041013,14.25,91.78,8.24,220.9,100.65,0.99,156.38,2024-04-10 13:00:00+00:00
2024041014,14.19,92.14,8.23,220.7,100.66,0.92,173.12,2024-04-10 14:00:00+00:00
2024041015,13.94,92.95,8.7,217.8,100.65,1.16,139.55,2024-04-10 15:00:00+00:00
2024041016,13.82,92.98,9.17,216.7,100.67,2.18,116.88,2024-04-10 16:00:00+00:00
2024041017,13.56,93.24,9.5,216.7,100.69,5.72,72.72,2024-04-10 17:00:00+00:00
2024041018,13.34,92.95,10.09,221.6,100.72,4.08,28.0,2024-04-10 18:00:00+00:00
2024041019,13.06,92.92,9.94,227.8,100.79,2.1,0.0,2024-04-10 19:00:00+00:00
